ID,タイプ,SKU,"GTIN, UPC, EAN, or ISBN",名前,公開済み,オススメですか ?,カタログでの表示,簡単な説明,説明,セール価格の開始日,セール価格の終了日,課税ステータス,税区分,在庫の有無,在庫,在庫量わずか,お取り寄せを許可する ?,個別に販売しますか ?,重量 (kg),長さ(cm),幅 (cm),高さ (cm),カスタマーレビューを許可しますか ?,注意事項,セール価格,標準価格,カテゴリー,タグ,配送クラス,画像,ダウンロード制限,ダウンロード有効期限日,親,セット販売商品,アップセル,クロスセル,外部 URL,ボタンのテキスト,位置
,simple,,,FLENS School Manager（フレンズスクールマネージャー）,1,0,visible,塾業務をスリム化し“塾生保護者をファン化する”コミュニケーションプラットフォーム,"サービス概要

従来のアナログなコミュニケーションに加えて、スマホで効率的に学習塾の雰囲気や熱量を保護者が感じられるコミュニケーションアプリです。「塾生保護者のファン化」を推進し、学習塾の経営基盤を強化します。またアプリのデータから保護者の興味・関心を解析して、新たな価値を創造により「学びの場」の価値を高めます。
サービスの特長

特長１

塾の雰囲気が伝わりやすい
特長２

校舎や兄弟姉妹で切り替えがなく便利
特長３

あらゆる情報を集約できる",,,taxable,,0,,,0,0,,,,,1,,,,コミュニケーション,保護者とのコミュニケーションの円滑化,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,そろタッチ,1,0,visible,口コミ中心で200教室展開達成！ 保護者が求める「そろタッチ」,"サービス概要

そろばんの仕組みをタブレットに活用した暗算力を養うコンテンツです。自宅学習＆教室専用アプリで、年齢もバラバラな子どもたちが同じ時間・同じ場所で学習することが可能です。
サービスの特長

特長１

タブレット&研修３時間
特長２

メディアも注目！
特長３

受験の土台に!",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,アニメーションの授業を提供,,https://edu-match.com/wp-content/uploads/sorotouch_logo.webp,,,,,,,,,100
,simple,,,オプティマスタディ,1,0,visible,中学生・高校生の学習サイクルに完全対応！ 1人ひとりに合わせて最適化された学びを提供できる学習システム,"サービス概要

「オプティマ スタディ」は、生徒の学習サイクルに合わせて、日々の学習から定期テスト対策、入試対策まで、最適な学習カリキュラムを作成できるサービスです。管理画面から生徒1人ひとりの学習進捗や理解度を確認し、励ましの声をかけたり、カリキュラム変更のアドバイスをするなどのサポートを行い、学習効果を高めることができます。
サービスの特長

特長１

学習カリキュラム作成可能
特長２

問題20万題搭載
特長３

個別進捗・理解度確認",,,taxable,,0,,,0,0,,,,,1,,,,授業管理,授業外における家庭学習の充実,,https://edu-match.com/wp-content/uploads/os-logo.webp,,,,,,,,,100
,simple,,,プロンテストシリーズ（スピーキング／リスニング）,1,0,visible,「通じるための発音練習」をあなたに,"サービス概要

私たちは、リスニングとスピーキングを劇的に変化させる「発音」を実践的に活用し、楽しく英語を習得できるようにします。様々なカリキュラムを使って、音声に対してアドバイスをし、音読や音変化の練習もできるアプリで、英語のスピーキングを楽しく効率よく練習できます。
サービスの特長

特長１

自信を持って英語話せる
特長２

発音で劇的変化
特長３

楽しく効率的練習",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,授業外における家庭学習の充実,,https://edu-match.com/wp-content/uploads/prontest-logo.webp,,,,,,,,,100
,simple,,,どこでもスタディ,1,0,visible,生徒学習管理アプリ「どこでもスタディ」で目指すは“Good”な学習塾,"サービス概要

「どこスタ」は、塾オリジナルの確認テスト作成、ノートの写真撮影・アップロード、オリジナル動画配信、様々な教科教材に対応、学習状況の把握、Windows,iOS,Androidなど様々なデバイスに対応する教育サービスです。
サービスの特長

特長１

​確認テストの作成
特長２

オリジナル動画配信
特長３

学習状況の把握",,,taxable,,0,,,0,0,,,,,1,,,,授業管理,業務の効率化,,https://edu-match.com/wp-content/uploads/d-study-logo.webp,,,,,,,,,100
,simple,,,Bit Campus EX（ビットキャンパスイーエックス）,1,0,visible,塾ビジネスをスマートに 学習塾経営の総合支援システム,"サービス概要

学習塾が開発したシステムがBitCampusEXは全国の学習塾で10万人以上の生徒が利用しています。

学習塾の経営を効率化するシステムをお探しですか？株式会社ティエラコムが開発したBitcampusは、全国で成功した学習塾のノウハウが詰まったシステムです。顧客管理や事務作業、映像配信など、学習塾の運営に必要な機能がすべて揃っています。

全国の集団指導塾、個別指導塾、様々な学習塾で活用されています。

システム活用に留まらず、学習塾経営まで一貫したサポートでご要望にお応え致します。
サービスの特長

特長１

長年の実績で培われた課題解決力
特長２

導入後サポートの充実
特長３

幅広い運用形態への適用
相性が良くない塾・今後の改善点

多機能なので導入にパワーがかかります",,,taxable,,0,,,0,0,,,,,1,,,,その他,業務の効率化,,https://edu-match.com/wp-content/uploads/bitcampus-ex-logo.webp,,,,,,,,,100
,simple,,,個別自動配当MK5（エムケーファイブ）,1,0,visible,高精度かつ高速のマッチングエンジン,"サービス概要

MK5エンジンを使用した教育サービスでは、複雑な条件の中で最も優先順位の高い講師の割り当てを、高い精度で実現します。講師・生徒の授業の負担を軽減し、生徒・保護者の満足度を高め、シフト作成の業務負担を削減することが可能です。
サービスの特長

特長１

効率的な講師配分
特長２

高精度の時間割作成
特長３

簡単操作",,,taxable,,0,,,0,0,,,,,1,,,,その他,業務の効率化,,https://edu-match.com/wp-content/uploads/no-image-logo1.webp,,,,,,,,,100
,simple,,,ミルクラス,1,0,visible,学習管理システム(統合型LMS)ならミルクラス これからの時代に備える 学習塾をオンラインで運用,"サービス概要

学習塾の先生向けに、オンラインで動画撮影した授業を学年別、クラス別、教科別で配信することが可能な教育サービスです。倍速再生機能や早送りを無効化する不正防止機能、進捗を確認できる証跡機能など、しっかりと授業を提供できる機能が揃っています。さらに、ユーザー管理、ルーム、掲示板機能、アンケート／レポート、オンライン集団研修、スキル管理なども提供しています。
サービスの特長

特長１

いつもの授業をオンラインで
特長２

プラットフォームとして活用可能
特長３

人材の育成もミルクラスで",,,taxable,,0,,,0,0,,,,,1,,,,授業管理,業務の効率化,,https://edu-match.com/wp-content/uploads/miruclass-logo.webp,,,,,,,,,100
,simple,,,ベリタスアカデミー,1,0,visible,ホンモノの講義があなたの手に,"サービス概要

ベリタスでは、「わからせる」だけでなく「解けるようにする」ことを使命とし、動画を細分化し、電子黒板を使った授業を撮影し、倍速プレーヤーで学習を加速させ、スマートデバイスでも学習可能、月額定額制で学習を楽しめます。
サービスの特長

特長１

細分化された動画を必要な箇所だけ
特長２

電子黒板で板書のムダを全て排除
特長３

倍速プレーヤーが学習をさらに加速",,,taxable,,0,,,0,0,,,,,1,,,,教材作成,実写の映像授業を提供,,https://edu-match.com/wp-content/uploads/veritas-logo.webp,,,,,,,,,100
,simple,,,コードアドベンチャー,1,0,visible,日本初！YouTuberが指導するマイクラプログラミングスクール,"サービス紹介動画


https://youtu.be/-jERZD_mucs
https://youtu.be/0ICx2ZSLGzU
https://youtu.be/uK7lJLoTspU
https://youtu.be/c2bHSifu3og


サービス概要

日本初！Youtuberが教えるマインクラフトプログラミング教室です。世界で一番売れているマインクラフト✕子どもたちに圧倒的人気を誇るマイクラYoutuberいぬたぬき氏の動画解説授業で他スクールと訴求力における決定的な差があります。

また、プログラミングスクールの開校は初めて、という事業者様が圧倒的に多い中、集客から体験会、体験後のサポートまでしっかりと帆走いたします。さらに入会人数の保障プランも充実！プログラミングを全く知らない方でもゼロから始めることができます。

初期の導入費用・導入後の売上に応じたロイヤリティともにFC事業としては圧倒的な低コストを実現しています。
サービスの特長

特長１

大人気のマインクラフトでのプログラミング
特長２

人気YouTuberによる動画解説授業
特長３

安心の15人入会保証パックもあります
相性が良くない塾・今後の改善点

少し集まればいいという事業者の方は不向き
オススメの活用法

「すべてのお子様にプログラミング教育を」という理念があります。2023年現在の平均教室生徒数は38人です。ノウハウはすべて指導しますので、本気でプログラミングに挑戦してみたい！という方にお勧めです。
料金体系

加盟金：50万円
15人保証パック：15万円（期間限定12万円）
アカウント費（月額）：2112円/人
※2023年10月時点
導入を検討されている方へのメッセージ

現在個別説明会を開催中です。
ぜひお問合せ下さい！",,,taxable,,1,,,0,0,,,,,1,,,,その他,"新規生徒の増加, アニメーションの授業を提供, その他",,"https://edu-match.com/wp-content/uploads/codeadventure-logo.webp, https://edu-match.com/wp-content/uploads/codeadventure01.webp",,,,,,,,,98
